track_id;track_name;duration_ms;album_name;album_type;artist_name;track_popularity;explicit;artist_genres;album_genres;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechness;tempo;time_signature;valence;played_at;date;datetime
7xcJCqXLHZDxNE2xmdCEiQ;Aifon;195000;Aifon;single;Vegas Jones;47;TRUE;italian hip hop;;0.137000;0.783;0.624;0.000004;9;0.0921;-8.576;0;0.2000;120.041;4;0.318;2018-07-08T12:20:12.066Z;08/07/18;12:20:12
2lCT4RVgR0bIYR0JW7Mcqx;# fuori c'Ã¨ il sole;192720;1995;album;Lorenzo Fragola;60;FALSE;italian alternative, italian arena pop, italian pop;;0.444000;0.602;0.834;0.000000;1;0.4380;-5.641;0;0.0289;91.011;4;0.612;2018-07-08T12:23:26.558Z;08/07/18;12:23:26
6134tdWf6qjAGgQs1xJRyA;Una Vita In Vacanza;233947;Primati;album;Lo Stato Sociale;65;FALSE;italian alternative, italian arena pop;;0.135000;0.641;0.923;0.000000;10;0.0970;-4.138;1;0.1030;135.016;4;0.663;2018-07-08T12:26:39.793Z;08/07/18;12:26:39
6f1HJMVJ1CgUeCIM6r795H;Soldier Side - Intro;63667;Mezmerize;album;System Of A Down;54;FALSE;alternative metal, nu metal, post-grunge, rock;;0.712000;0.528;0.159;0.000299;8;0.2230;-16.942;1;0.0353;129.684;4;0.194;2018-06-29T12:55:20.315Z;29/06/18;12:55:20
4zNk347FJz4yDDcjUhJJMI;POWERLESS;224467;LIVING THINGS;album;Linkin Park;60;FALSE;alternative metal, nu metal, post-grunge, rap metal;;0.062100;0.508;0.880;0.000094;5;0.1500;-6.441;0;0.0448;140.065;1;0.337;2018-06-29T12:56:23.271Z;29/06/18;12:56:23
5WzgzEf4flilYdMGqN4YCV;It's All Over;249320;One-X;album;Three Days Grace;41;FALSE;alternative metal, canadian metal, canadian rock, nu metal, pop punk, post-grunge, rap metal;;0.003050;0.321;0.820;0.000000;0;0.3400;-4.459;0;0.0422;166.859;4;0.198;2018-06-29T13:00:08.239Z;29/06/18;13:00:08
7ciHVpZTjAbH6i11mVj4ms;Intro;141240;Furious (Original Motion Picture Soundtrack);album;Serj Tankian;29;FALSE;alternative metal, nu metal, post-grunge, rap metal, rap rock;;0.871000;0.175;0.115;0.903000;6;0.0911;-21.586;1;0.0351;140.001;4;0.064;2018-06-29T13:04:18.056Z;29/06/18;13:04:18
2xI7o9zYcqynmueNH4foku;Take A Look Around;321040;Chocolate Starfish And The Hot Dog Flavored Water;album;Limp Bizkit;68;FALSE;alternative metal, funk metal, nu metal, post-grunge, rap metal, rap rock, rock, wrestling;;0.018000;0.490;0.856;0.360000;1;0.0871;-5.659;1;0.0490;101.93;4;0.516;2018-06-29T13:06:39.811Z;29/06/18;13:06:39
2y4BsouwmRWY0sHNHZmfJi;My Medication;195430;Crooked Teeth (Deluxe);album;Papa Roach;59;TRUE;alternative metal, nu metal, pop punk, post-grunge, rap metal, rap rock;;0.011500;0.489;0.843;0.000001;6;0.1950;-6.536;0;0.0998;92.088;4;0.490;2018-06-29T13:12:01.423Z;29/06/18;13:12:01
25GC50HslaaruyrKjdu0lP;Your Betrayal;291427;Fever;album;Bullet For My Valentine;66;FALSE;alternative metal, melodic metalcore, nu metal, pop punk, post-grunge, rap metal, rap rock, screamo;;0.000081;0.569;0.883;0.000077;2;0.0883;-4.41;0;0.0747;134.003;4;0.373;2018-06-29T13:15:17.285Z;29/06/18;13:15:17
4aai1PoVGPcspMhmzOzpZN;Surround Me;232120;Surround Me - EP;album;LÃ‰ON;66;FALSE;indie poptimism, neo mellow, pop;;0.344000;0.530;0.534;0.000000;5;0.0810;-7.87;1;0.1950;178.091;4;0.401;2018-07-08T13:19:23.010Z;08/07/18;13:19:23
3RptaQ5Xb8WvtpItZ2f9Hi;Snuff;276147;All Hope Is Gone;album;Slipknot;70;FALSE;alternative metal, nu metal, post-grunge, rap metal, rock;;0.012000;0.544;0.690;0.009500;6;0.0615;-5.723;0;0.0425;123.962;4;0.219;2018-06-29T13:20:09.191Z;29/06/18;13:20:09
2YfZBomGm5Ff4GpJ7Dha9k;Any Other Name;246627;American Beauty (Soundtrack);album;Thomas Newman;53;FALSE;scorecore, soundtrack;;0.983000;0.127;0.011;0.972000;7;0.0967;-33.27;0;0.0364;71.198;4;0.037;2018-07-08T13:20:15.372Z;08/07/18;13:20:15
6v4NKkUGHiUtWA4Dvr6L8I;Melodia Africana I;137613;I giorni;album;Ludovico Einaudi;45;FALSE;bow pop, compositional ambient;;0.988000;0.184;0.004;0.830000;5;0.0749;-36.914;1;0.0531;162.131;4;0.361;2018-07-08T13:24:20.930Z;08/07/18;13:24:20
6S9dgqEoJbinnHmw3ZBbAt;Fake It;195556;Seether: 2002 - 2013;album;Seether;34;TRUE;alternative metal, nu metal, post-grunge, rap metal, rap rock, rock;;0.001290;0.599;0.940;0.000001;8;0.0522;-4.105;1;0.0504;131.995;4;0.611;2018-06-29T13:24:45.840Z;29/06/18;13:24:45
6piirH61jEroydbQSLtopl;Per Sempre (feat. Giulia Jean);204375;Per Sempre (feat. Giulia Jean);single;GionnyScandal;62;FALSE;italian arena pop, italian hip hop;;0.029200;0.524;0.707;0.000000;8;0.1170;-4.614;1;0.0611;79.866;4;0.278;2018-07-08T13:26:25.833Z;08/07/18;13:26:25
3iLCPsQR9oBdJU05N1H1EA;Evolution;217507;Untitled;album;Korn;54;TRUE;alternative metal, funk metal, nu metal, post-grunge, rap metal, rap rock, rock;;0.062100;0.651;0.886;0.019000;3;0.2390;-4.925;1;0.0547;102.93;4;0.538;2018-06-29T13:28:01.922Z;29/06/18;13:28:01
63MRutmAXJwkxhMhPHoioS;Tired of Talking;197000;Treasure - EP;album;LÃ‰ON;63;FALSE;indie poptimism, neo mellow, pop;;0.127000;0.669;0.693;0.000003;9;0.1740;-6.407;0;0.0695;100.946;4;0.398;2018-07-08T13:29:49.066Z;08/07/18;13:29:49
2I75GCnEOzCvNpxCR3XYZH;Addicted To Pain;256867;Fortress;album;Alter Bridge;53;FALSE;alternative metal, nu metal, post-grunge, rap metal, rock;;0.000017;0.519;0.990;0.000251;1;0.0849;-3.805;0;0.0985;118.033;4;0.285;2018-06-29T13:31:39.912Z;29/06/18;13:31:39
6Bf6rz2jdIN3r4xuQ0OlGq;She's On My Mind;177948;Raised Under Grey Skies (Deluxe);album;JP Cooper;59;FALSE;neo mellow, pop, tropical house;;0.024900;0.643;0.821;0.000000;9;0.3700;-6.01;0;0.1140;92.042;4;0.728;2018-07-08T13:33:06.637Z;08/07/18;13:33:06
6Lah64e21cUytn0QXfuOoF;Over And Under;175053;Egypt Central;album;Egypt Central;50;FALSE;alternative metal, nu metal, post-grunge, rap metal, rap rock;;0.000073;0.402;0.983;0.000000;1;0.2940;-3.816;0;0.0721;103.096;4;0.363;2018-06-29T13:35:57.293Z;29/06/18;13:35:57
0BfVKJALJjpzNYIQiEgF2G;Waves;241292;Waves;single;Dean Lewis;71;FALSE;australian pop, indie anthem-folk, pop;;0.161000;0.521;0.779;0.000000;11;0.0908;-5.745;0;0.0438;156.901;4;0.393;2018-07-08T13:36:05.143Z;08/07/18;13:36:05
6FeAcc5HLkMdM55tNL2wf8;When Angels Fly Away;238240;A Different Kind Of Pain (Domestic Version);album;Cold;41;FALSE;alternative metal, industrial metal, nu metal, post-grunge, rap metal, rap rock;;0.000244;0.355;0.849;0.000004;8;0.3750;-4.834;1;0.0449;195.854;4;0.579;2018-06-29T13:38:52.862Z;29/06/18;13:38:52
350OnYMO9dRxFJ7feR1YYv;La Torre Del Sueno;230573;Mariposas;single;MeditaciÃ_nessa;63;FALSE;;;0.991000;0.149;0.010;0.952000;5;0.1020;-32.222;0;0.0582;139.577;3;0.063;2018-07-08T13:39:51.310Z;08/07/18;13:39:51
6Gn02ZC8juXwQ10Xk7ACXx;The Reason;232800;The Reason;album;Hoobastank;75;FALSE;alternative metal, funk metal, nu metal, pop punk, pop rock, post-grunge, rap metal, rap rock;;0.012500;0.474;0.659;0.000000;4;0.1540;-4.667;1;0.0292;82.957;4;0.075;2018-06-29T13:42:51.557Z;29/06/18;13:42:51
2wkNC1KAKnnV6hTzkWYTDy;Serene (Scaled Down Version) - Scaled Down Version;113400;As The Years Go By;album;Johannes BornlÃ¶f;63;FALSE;focus;;0.992000;0.537;0.033;0.941000;2;0.0950;-18.741;1;0.0478;165.064;3;0.279;2018-07-08T13:43:41.075Z;08/07/18;13:43:41
09BxDqmF9GNEcgEV1Dl18R;Newt Says Goodbye to Tina / Jacobâ€™s Bakery;206729;Fantastic Beasts and Where to Find Them (Original Motion Picture Soundtrack) [Deluxe Edition];album;James Newton Howard;51;FALSE;scorecore, soundtrack, video game music;;0.966000;0.307;0.041;0.792000;0;0.0757;-23.551;1;0.0387;110.062;4;0.078;2018-07-08T13:45:35.126Z;08/07/18;13:45:35
5LDJR2EMKHrB843oVlWGGq;Redefine;215627;Redefine;album;Soil;46;FALSE;alternative metal, groove metal, industrial metal, nu metal, post-grunge, rap metal, rap rock;;0.000112;0.523;0.936;0.000003;10;0.2090;-3.235;0;0.0574;111.062;4;0.237;2018-06-29T13:46:44.852Z;29/06/18;13:46:44
6O7pihLJgeqxUnG7u9oYL2;Push It;154907;Wisconsin Death Trip;album;Static-X;63;FALSE;alternative metal, groove metal, industrial metal, industrial rock, nu metal, post-grunge, rap metal, rap rock;;0.000393;0.557;0.978;0.000004;0;0.2870;-3.965;1;0.0493;149.887;4;0.499;2018-06-29T13:50:21.018Z;29/06/18;13:50:21
28Vfhlhnte5gNWt2Hy19aJ;Smothered;190840;The Best Of Spineshank;album;Spineshank;39;FALSE;alternative metal, groove metal, industrial metal, industrial rock, melodic metalcore, nu metal, post-grunge, rap metal, rap rock;;0.000047;0.589;0.944;0.000107;5;0.0553;-3.596;0;0.0496;124.807;4;0.694;2018-06-29T13:52:56.420Z;29/06/18;13:52:56
3P86iWkusuLwsmLWGrOrdD;Ghosts Will Haunt My Bones;366480;Bloodstone & Diamonds;album;Machine Head;40;FALSE;alternative metal, groove metal, hard rock, industrial metal, melodic death metal, melodic metalcore, metal, nu metal, rap metal, rap rock, rock, speed metal;;0.000121;0.241;0.979;0.006020;9;0.1150;-2.655;1;0.1050;142.744;4;0.301;2018-06-29T13:56:07.755Z;29/06/18;13:56:07
6cmk1Mor9hGxm0rp0Io3OA;Il calcio Ã¨ la mia vita;176520;Musica da giostra, Vol. 5;album;DJ Matrix;40;FALSE;italian hip hop, italian pop;;0.093600;0.743;0.882;0.000000;0;0.4380;-2.882;1;0.0761;127.943;4;0.734;2018-06-25T13:59:11.775Z;25/06/18;13:59:11
4VSrTlLWl6jmNHnfa7vWtG;L'eternitÃ  (Il mio quartiere);226660;L'eternitÃ  (Il mio quartiere);single;Fabrizio Moro;64;FALSE;italian arena pop, italian pop;;0.255000;0.534;0.710;0.000000;0;0.1240;-6.063;1;0.0344;79.874;4;0.199;2018-06-25T14:01:29.337Z;25/06/18;14:01:29
12nGRgtkjrqb3mvsEp4yKj;Denial;258427;Best Of (Chapter One 1997-2004);album;Sevendust;59;TRUE;alternative metal, groove metal, industrial metal, industrial rock, nu metal, post-grunge, rap metal, rap rock, rock;;0.000026;0.602;0.907;0.003330;1;0.2220;-5.587;1;0.0522;104.348;4;0.461;2018-06-29T14:02:14.720Z;29/06/18;14:02:14
273eoaFwfWTlKs4yg7737M;Ora che;206471;Ora che;single;Fred De Palma;48;FALSE;italian arena pop, italian hip hop;;0.318000;0.611;0.675;0.000000;7;0.1120;-8.502;0;0.0572;135.952;4;0.408;2018-06-25T14:02:30.003Z;25/06/18;14:02:30
7KRnJW2x33Mb84NavoKmbh;I Don't Care;237920;Worlds Collide;album;Apocalyptica;57;FALSE;alternative metal, bow pop, cello, gothic metal, nu metal, power metal, progressive metal;;0.005830;0.298;0.795;0.000000;2;0.1170;-4.146;0;0.0371;178.95;4;0.089;2018-06-29T14:06:33.694Z;29/06/18;14:06:33
0UrWr7Jnu1heq1o99ZwUd0;Youth Of The Nation;256240;Satellite (U.S. Version WEA Distribution);album;P.O.D.;71;FALSE;alternative metal, funk metal, nu metal, post-grunge, rap metal, rap rock;;0.008340;0.563;0.860;0.010600;8;0.3900;-7.533;1;0.0621;97.867;4;0.517;2018-06-29T14:10:32.074Z;29/06/18;14:10:32
0BbDv3HyUEzOc3d6N3MrqW;If;165381;Secret Book;album;Fabrizio Paterlini;48;FALSE;classify, compositional ambient, focus;;0.936000;0.608;0.316;0.921000;0;0.1110;-15.399;1;0.0269;110.001;4;0.072;2018-06-27T14:12:55.476Z;27/06/18;14:12:55
0dgCqrI14Oe3nqGLS3qbzJ;U-Fig;175267;Hypnotize;album;System Of A Down;54;FALSE;alternative metal, nu metal, post-grunge, rock;;0.013100;0.345;0.958;0.000010;8;0.2640;-3.284;1;0.0820;87.149;4;0.147;2018-06-29T14:14:48.812Z;29/06/18;14:14:48
7DGFxOJp8gfV3Y1JqOJ1A4;Somewhere In Between;151512;Departure;album;August Wilhelmsson;73;FALSE;focus;;0.984000;0.156;0.138;0.953000;0;0.0983;-19.958;1;0.0362;68.062;3;0.039;2018-06-27T14:15:41.344Z;27/06/18;14:15:41
5NeIONQWJ25uPylJBJiO4c;Through Glass;282947;Come What(ever) May [10th Anniversary Edition];album;Stone Sour;72;FALSE;alternative metal, groove metal, nu metal, post-grunge, rap metal, rap rock, rock;;0.041700;0.545;0.753;0.000000;3;0.3890;-4.618;0;0.0360;105.754;4;0.434;2018-06-29T14:17:44.717Z;29/06/18;14:17:44
45vuHzBLsQMveqJNn3oEuA;Serene Solitude;134516;Partly Cloudy;album;Silver Maple;57;FALSE;focus;;0.988000;0.280;0.095;0.991000;9;0.1190;-16.643;1;0.0307;81.358;5;0.044;2018-06-27T14:17:55.058Z;27/06/18;14:17:55
0BbDv3HyUEzOc3d6N3MrqW;If;165381;Secret Book;album;Fabrizio Paterlini;48;FALSE;classify, compositional ambient, focus;;0.936000;0.608;0.316;0.921000;0;0.1110;-15.399;1;0.0269;110.001;4;0.072;2018-06-27T14:20:09.490Z;27/06/18;14:20:09
6gPd6brcBXlbGdy1obe234;Time of Dying;186373;One-X;album;Three Days Grace;56;FALSE;alternative metal, canadian metal, canadian rock, nu metal, pop punk, post-grunge, rap metal;;0.001050;0.306;0.873;0.000000;0;0.5200;-3.668;0;0.0567;198.387;4;0.452;2018-06-29T14:22:28.041Z;29/06/18;14:22:28
7DGFxOJp8gfV3Y1JqOJ1A4;Somewhere In Between;151512;Departure;album;August Wilhelmsson;73;FALSE;focus;;0.984000;0.156;0.138;0.953000;0;0.0983;-19.958;1;0.0362;68.062;3;0.039;2018-06-27T14:22:55.356Z;27/06/18;14:22:55
7tZku9Vp402YZ4wW2UYLU3;Bless Those Tired Eyes;232221;Rest;album;Clem Leek;58;FALSE;compositional ambient, focus;;0.889000;0.301;0.198;0.871000;10;0.1040;-18.721;0;0.0314;136.903;1;0.040;2018-06-27T14:25:27.371Z;27/06/18;14:25:27
18lR4BzEs7e3qzc0KVkTpU;What I've Done;205613;Minutes To Midnight (Explicit Version);album;Linkin Park;76;FALSE;alternative metal, nu metal, post-grunge, rap metal;;0.014100;0.623;0.930;0.000002;5;0.1380;-5.285;1;0.0324;120.119;4;0.287;2018-06-29T14:25:34.899Z;29/06/18;14:25:34
7i4YNt77NN3MahSzKVlifM;Getcha Groove On - Dirt Road Mix;259107;Chocolate Starfish And The Hot Dog Flavored Water;album;Limp Bizkit;43;TRUE;alternative metal, funk metal, nu metal, post-grunge, rap metal, rap rock, rock, wrestling;;0.016900;0.910;0.783;0.000007;8;0.2560;-6.243;1;0.2990;94.218;4;0.967;2018-06-29T14:29:01.107Z;29/06/18;14:29:01
7nHinMOW0IgrNJSUWSJHOk;Lilac;136088;Penumbra;single;Martin Landh;50;FALSE;focus;;0.976000;0.464;0.087;0.001650;1;0.1040;-22.201;1;0.0312;97.959;3;0.133;2018-06-27T14:29:20.097Z;27/06/18;14:29:20
6BtLpTJ34fTAJMsYlGP4KG;Pre;107484;The Philosophers;album;Peter Sandberg;54;FALSE;compositional ambient, focus;;0.935000;0.366;0.220;0.801000;4;0.0981;-16.689;1;0.0331;62.815;5;0.132;2018-06-27T14:31:36.690Z;27/06/18;14:31:36
1vWbR9r8Zmt9kIEt6Uhw9R;Periscope (feat. Skylar Grey) [EMRSV REMIX];181622;Periscope (feat. Skylar Grey) [EMRSV REMIX];single;Papa Roach;58;FALSE;alternative metal, nu metal, pop punk, post-grunge, rap metal, rap rock;;0.037100;0.400;0.912;0.000000;7;0.1240;-5.169;0;0.3830;147.976;4;0.210;2018-06-29T14:33:20.654Z;29/06/18;14:33:20
5pEXKNDXvtfW0XE1YL4tZM;Limitation (Scaled Down Version) - Scaled Down Version;132510;P.S. I'm Still Here;album;Vincent & A Secret;59;FALSE;focus;;0.992000;0.541;0.090;0.961000;3;0.1120;-14.066;1;0.0935;69.404;1;0.479;2018-06-27T14:33:24.671Z;27/06/18;14:33:24
5JwtahJeHWFPETXjxBH74B;Softly, Gently;120911;Softly, Gently;single;Jon E. Amber;65;FALSE;focus;;0.995000;0.488;0.116;0.942000;7;0.1160;-13.638;1;0.0584;78.785;3;0.167;2018-06-27T14:35:37.695Z;27/06/18;14:35:37
5FySxe0N2tB2WEW7proczf;American Witch;227881;Educated Horses;album;Rob Zombie;34;FALSE;alternative metal, groove metal, hard rock, industrial metal, industrial rock, nu metal, post-grunge, rap metal, rap rock, rock;;0.011500;0.552;0.946;0.000000;0;0.0817;-4.064;1;0.1080;117.752;4;0.210;2018-06-29T14:36:22.721Z;29/06/18;14:36:22
2xvywO8hVwwxNPxkX2SK7w;Pirates And Princesses;138744;The Boy Who Flew Away;album;Johannes BornlÃ¶f;53;FALSE;focus;;0.992000;0.396;0.055;0.899000;2;0.1170;-16.709;1;0.0341;139.288;3;0.412;2018-06-27T14:37:39.105Z;27/06/18;14:37:39
5IIZnkPmHE3Kpa5mptrKVD;Our Secret Universe;142498;Morning Dew;album;Alan Ellis;60;FALSE;focus;;0.788000;0.221;0.156;0.890000;0;0.3090;-18.909;1;0.0366;116.87;4;0.058;2018-06-27T14:39:58.345Z;27/06/18;14:39:58
7mQwxVogsnpR3h6AJLQLlR;Poem;189200;Welcome;album;Taproot;58;FALSE;alternative metal, groove metal, industrial metal, nu metal, post-grunge, rap metal, rap rock;;0.000104;0.364;0.912;0.002500;7;0.0860;-2.968;1;0.1070;105.368;4;0.666;2018-06-29T14:40:11.236Z;29/06/18;14:40:11
2SIHJo8TXKvFvaW0XvMztF;Deco;92745;Charles Bolt;single;Charles Bolt;68;FALSE;focus;;0.994000;0.229;0.019;0.921000;6;0.0943;-29.919;1;0.0449;95.535;3;0.116;2018-06-27T14:42:21.305Z;27/06/18;14:42:21
6cmk1Mor9hGxm0rp0Io3OA;Il calcio Ã¨ la mia vita;176520;Musica da giostra, Vol. 5;album;DJ Matrix;40;FALSE;italian hip hop, italian pop;;0.093600;0.743;0.882;0.000000;0;0.4380;-2.882;1;0.0761;127.943;4;0.734;2018-06-23T14:43:08.016Z;23/06/18;14:43:08
3qTbnhYuczInVz490MsIl0;Kolovrat Theme;187693;Furious (Original Motion Picture Soundtrack);album;Serj Tankian;16;FALSE;alternative metal, nu metal, post-grunge, rap metal, rap rock;;0.007770;0.304;0.783;0.842000;8;0.0944;-8.653;1;0.0501;80.122;4;0.157;2018-06-29T14:43:21.062Z;29/06/18;14:43:21
0jZxuq04x40gwFCCcg3J31;A Prominent Response;173298;A Prominent Response;single;Piotr Miteska;68;FALSE;focus;;0.991000;0.283;0.105;0.899000;2;0.1060;-21.941;0;0.0328;77.799;3;0.157;2018-06-27T14:43:54.555Z;27/06/18;14:43:54
7stjNSqm4nBsqWBjmH2JCU;Happy Hour;226307;Musica da giostra, Vol. 5;album;DJ Matrix;38;FALSE;italian hip hop, italian pop;;0.000550;0.552;0.964;0.000333;9;0.2740;-4.272;1;0.0721;139.985;4;0.762;2018-06-23T14:46:03.521Z;23/06/18;14:46:03
0HAr4QR1xI8nwC7VfzYidu;Dead Memories;268587;All Hope Is Gone;album;Slipknot;65;FALSE;alternative metal, nu metal, post-grunge, rap metal, rock;;0.000443;0.547;0.963;0.025100;4;0.3530;-2.337;0;0.0744;130.061;4;0.441;2018-06-29T14:46:29.122Z;29/06/18;14:46:29
6gMuOzoUWF2jD8Vz39SBk6;Nightingale (Scaled Down Version) - Scaled Down Version;128214;Berceuse;single;Lo Mimieux;68;FALSE;focus;;0.992000;0.399;0.233;0.755000;0;0.1560;-15.423;1;0.0427;134.294;3;0.253;2018-06-27T14:46:48.365Z;27/06/18;14:46:48
5AREdjPjB1gYZU2aKm75I0;Umrika;83520;Umrika (Original Motion Picture Soundtrack);album;Dustin O'Halloran;47;FALSE;compositional ambient, focus;;0.933000;0.102;0.068;0.782000;7;0.0873;-35.073;1;0.0625;216.429;4;0.064;2018-06-27T14:48:57.072Z;27/06/18;14:48:57
2YqCXjfMLmKBE5G6vPUv1B;Questione di frequenze;238013;Musica da giostra, Vol. 5;album;DJ Matrix;35;FALSE;italian hip hop, italian pop;;0.009790;0.598;0.847;0.006820;6;0.1440;-4.042;0;0.1260;130.124;4;0.403;2018-06-23T14:49:50.507Z;23/06/18;14:49:50
32QnZzud06WhKHC7yX81Hs;Lullaby;233453;Lullaby;single;Milo Stavos;50;FALSE;focus;;0.994000;0.531;0.050;0.968000;1;0.0986;-18.169;1;0.0850;82.398;3;0.408;2018-06-27T14:50:21.107Z;27/06/18;14:50:21
3moeHk8eIajvUEzVocXukf;Born As Ghosts;202040;The Battle Of Los Angeles;album;Rage Against The Machine;46;FALSE;alternative metal, alternative rock, funk metal, hard rock, nu metal, post-grunge, rap metal, rock;;0.000427;0.417;0.976;0.000134;9;0.1070;-6.032;1;0.1750;90.395;4;0.483;2018-06-29T14:50:58.249Z;29/06/18;14:50:58
6ShnBzXUbx2JMwUad64LB7;Freeze;155547;Musica da giostra, Vol. 5;album;DJ Matrix;40;FALSE;italian hip hop, italian pop;;0.047800;0.838;0.961;0.000003;11;0.0905;-3.45;0;0.1390;127.934;4;0.514;2018-06-23T14:53:48.833Z;23/06/18;14:53:48
50c7wUAPoiyyFGEFU9aVlF;Broken;257693;Disclaimer II;album;Seether;36;FALSE;alternative metal, nu metal, post-grunge, rap metal, rap rock, rock;;0.022400;0.674;0.468;0.000000;4;0.0797;-5.604;0;0.0268;123.662;4;0.217;2018-06-29T14:54:20.743Z;29/06/18;14:54:20
6yazKbkmXk6m9VGULpqUXi;Fatto male;201253;Musica da giostra, Vol. 5;album;DJ Matrix;46;FALSE;italian hip hop, italian pop;;0.031500;0.642;0.931;0.000000;8;0.1400;-2.088;0;0.0483;100.045;4;0.598;2018-06-23T14:56:24.880Z;23/06/18;14:56:24
3xktQXIr1OD3ENc19viwDP;Bodies;201960;Sinner;album;Drowning Pool;69;FALSE;alternative metal, groove metal, industrial metal, nu metal, post-grunge, rap metal, rap rock, wrestling;;0.003660;0.654;0.928;0.002000;4;0.1390;-3.406;0;0.0717;130.951;4;0.520;2018-06-29T14:58:38.947Z;29/06/18;14:58:38
7qhNV18Kp7wzRSpdV6g54r;Voglio Tornare Negli Anni 90 - Radio Edit;217617;Voglio Tornare Negli Anni 90;single;DJ Matrix;51;FALSE;italian hip hop, italian pop;;0.019700;0.725;0.651;0.000000;5;0.1820;-4.284;0;0.1790;128.028;4;0.710;2018-06-23T14:59:46.535Z;23/06/18;14:59:46
0HRrX9EWtLIy6UC2nS7p85;In Waves;302467;In Waves;album;Trivium;47;FALSE;alternative metal, groove metal, melodic metalcore, metal, metalcore, nu metal, rap metal, rap rock;;0.000211;0.477;0.940;0.051800;9;0.3460;-3.435;1;0.1030;76.517;4;0.338;2018-06-29T15:02:01.410Z;29/06/18;15:02:01
0uYDOWx9hghbezXHwfOrOh;L'inno dei non mondiali (Formentera 2018);158049;L'inno dei non mondiali (Formentera 2018);single;Gli Autogol;57;FALSE;;;0.100000;0.717;0.945;0.000000;11;0.4550;-3.046;1;0.0923;123.018;4;0.765;2018-06-23T15:03:24.951Z;23/06/18;15:03:24
6FzfNa4X6bNDO3KFULNXLv;Fanno Bam - Gabry Ponte Remix;198621;Fanno Bam (Gabry Ponte Remix);single;DJ Matrix;50;FALSE;italian hip hop, italian pop;;0.038200;0.678;0.899;0.000000;1;0.0886;-2.957;1;0.0574;145.052;4;0.575;2018-06-23T15:06:03.560Z;23/06/18;15:06:03
5h5S51CceDgRpWE4Ri1YJQ;Cold;227699;The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 2;album;Five Finger Death Punch;52;TRUE;alternative metal, groove metal, nu metal, post-grunge;;0.010800;0.473;0.842;0.000000;3;0.2810;-3.987;0;0.0468;144.0;4;0.444;2018-06-29T15:07:04.373Z;29/06/18;15:07:04
2pw7dbmAlMDOxoJfHloyVo;Scusate per il disagio - Matt Joe, Dj Matrix Remix;127507;Musica da giostra, Vol. 5;album;Amedeo Preziosi;39;FALSE;italian arena pop;;0.104000;0.802;0.819;0.000038;8;0.1530;-4.756;0;0.0561;127.882;4;0.853;2018-06-23T15:09:22.405Z;23/06/18;15:09:22
2NuKhR4MT7T4U7x3uSfrnt;Always - Original;246194;Always;single;Andrea Damante;35;FALSE;italian arena pop;;0.339000;0.695;0.816;0.000884;2;0.0981;-8.106;1;0.0663;155.023;4;0.654;2018-06-26T15:09:50.149Z;26/06/18;15:09:50
0HaI7uMhO1R4VlTClDCgOn;They Don't Care About Us;244040;Love, Lies & Therapy;album;Saliva;58;FALSE;alternative metal, nu metal, post-grunge, rap metal, rap rock, wrestling;;0.001650;0.495;0.902;0.000000;7;0.0503;-3.69;1;0.0565;179.788;4;0.610;2018-06-29T15:10:52.604Z;29/06/18;15:10:52
0bQfcy0HYiWAyW2K2jfUAH;Next to You - Lanfranchi & Farina Extended Mix;268086;Tropical House Music for Workout;compilation;Andrea Damante;31;FALSE;italian arena pop;;0.019900;0.708;0.864;0.084900;6;0.6990;-4.285;0;0.0356;127.996;4;0.716;2018-06-26T15:14:07.012Z;26/06/18;15:14:07
2G8IHtLBcgu2GXTwq0iB4Y;You're Gonna Go Far, Kid;177827;Rise And Fall, Rage And Grace;album;The Offspring;71;TRUE;alternative metal, permanent wave, pop punk, post-grunge, punk, rock, skate punk;;0.005640;0.550;0.913;0.000000;9;0.2000;-3.104;0;0.0661;126.106;4;0.581;2018-06-29T15:14:57.105Z;29/06/18;15:14:57
4P92FrvmYQSAfOpp4cpFEi;Simple;185200;Florida Georgia Line;single;Florida Georgia Line;83;FALSE;contemporary country, country road, modern country rock;;0.084800;0.375;0.889;0.000000;3;0.1360;-3.704;1;0.0991;199.669;4;0.881;2018-06-26T15:14:58.169Z;26/06/18;15:14:58
6tt1Gc0npe2h5E9AzIyzJI;River City;334000;Madness;album;All That Remains;29;FALSE;alternative metal, groove metal, melodic death metal, melodic metalcore, metalcore, nu metal, post-grunge, rap metal, rap rock;;0.000123;0.453;0.843;0.000093;3;0.2250;-6.203;0;0.0410;158.009;4;0.190;2018-06-29T15:17:55.445Z;29/06/18;15:17:55
3pWcj8hxj3fsb9TDAcMpEl;Somebody;223147;Sick Boy;album;The Chainsmokers;90;FALSE;edm, pop, tropical house;;0.186000;0.532;0.616;0.000000;10;0.0928;-7.074;0;0.0328;101.883;4;0.292;2018-06-26T15:18:02.509Z;26/06/18;15:18:02
6Hgh47WXVKtXN5zGOu0hjI;OTW;263014;OTW;single;Khalid;91;TRUE;indie r&b, pop;;0.183000;0.652;0.678;0.000033;2;0.1060;-6.183;1;0.0541;72.989;4;0.280;2018-06-26T15:21:46.300Z;26/06/18;15:21:46
